Dataset including locations of surface slope breaks displaced upstream from flexural grounding line
Column 1: x-position (meters) on South Polar stereographic projection
Column 2: y-position (meters) on South Polar stereographic projection
Column 3: Displacement (meters) of surface slope break (Ib) from flexural grounding line (F)

x(m),y(m),displacement(m)
-425210.012176588,-875521.028108417,1067.96943349348
-520151.193675849,-863275.327702123,0.695754501610585
-118974.65063002,-737573.796473716,3610.67842027678
-217920.831917869,-686659.113680714,773.751508817426
-463898.665786453,-994577.442922542,7030.71388456413
284931.214704729,-867826.215962612,3631.46925979919
-368045.019378833,-863085.693521724,283.678079992795
-216536.042677772,-489524.894693397,633.320629351202
-64070.6127340931,-601149.586559891,198.870104851418
327486.819020521,-948733.555635313,914.139532203012
-141142.578839137,-657715.162618602,51.8476095722089
-364889.220494177,-881189.311261709,1077.44819347042
-301519.803170011,-861660.495002855,1862.84404493388
-149428.460971747,-653902.66003359,2660.35761442288
-312284.715873605,-689161.960228007,2344.11957314487
-359455.455903188,-882445.983739778,262.548171864723
-149255.85452084,-654077.125735751,3766.13672379406
-182224.629426969,-555205.263931437,396.821451338133
-483051.473516439,-839245.626841381,6718.68675399986
-755002.756180014,-1176989.04162401,330.301595442719
-375380.977201172,-856659.733007759,7588.49865225659
-297528.477924642,-863060.326752393,1704.86396506953
-80866.1108639322,-764680.299939431,3953.84302935214
-285764.939369616,-871882.1458177,146.276498364149
-528063.30674814,-924828.595445987,459.832884034631
-797263.388921894,-1218341.10885795,159.618403560312
-551005.761600881,-933872.081179067,6843.56838931711
-319531.257475305,-827585.31926546,2558.89388234318
-115934.382253793,-570273.288803274,232.829131257246
-168620.489331728,-609589.621955939,896.720718380609
-270599.645898059,-882597.357835086,1184.95149271117
-237899.021100609,-441267.146875315,405.801587764433
-149644.354052158,-654559.488325129,5324.57743826987
-108711.279703304,-730494.625649902,4112.83088893745
-572625.720216414,-937341.552641812,2840.82989089096
-242177.371670939,-442499.536710929,3563.0727428473
-166393.939909918,-481834.863131975,1209.26764112858
-373981.844375233,-786465.982676365,1406.97414203176
-273207.218392635,-468433.166930127,1695.13644690409
-278849.651236192,-876067.584934389,3998.29220246495
-758469.966858829,-1167895.66246213,28.9792073231137
-97026.3672914708,-741385.571873564,2967.31809720405
-190488.070814592,-715087.041540624,173.156536504248
-485964.618049245,-1214512.97236425,786.444929609875
-330463.549704623,-887987.865398814,99.9300313550666
-359406.57736099,-882457.547601315,212.535076425356
-322534.714967735,-799573.676711363,1491.01381508322
-526772.092112043,-925560.896030047,53.9764391241025
-219183.058859212,-683836.85455146,1496.22579764595
-505315.809412432,-1181158.92361678,4467.45942451534
-469618.02054166,-995020.292350061,877.431931424846
-823246.415765959,-1236141.74533417,4721.0531542324
65865.100884197,-664118.942489142,21.0074299723365
-365075.173270109,-870517.844882597,2819.31601844426
-115886.011558292,-724964.215833245,2439.79432700816
-524347.602817945,-833596.563868854,805.16400740886
-340263.796192537,-886674.802821965,1985.12276248292
-174450.708571989,-472940.1574136,40.7848459987288
-414253.249309826,-881087.551300718,1275.24565462507
-362979.986519533,-881584.683256999,302.990160890228
-366618.201123282,-878056.756890218,8433.10881759282
-81692.5383215132,-591146.755081799,529.899943211682
-754917.467175043,-1270171.53257157,1968.21866331381
-215173.948153388,-688810.30360611,328.49986647845
-217587.799676128,-508868.857653393,3763.49378738593
-285164.350696084,-905999.982878521,127.605961436449
-388227.817477929,-803333.459160703,1441.5246826123
-321994.778309759,-1106040.7958691,1080.78196522827
-286783.737793911,-904976.747660143,3.57744906276786
-420403.115606087,-878685.537341985,3762.2287793279
-265946.385945613,-886319.501203403,231.754755526522
-145474.948802034,-717733.909473911,9197.42611643175
-304783.226385778,-861666.531667775,90.9213704923432
-104770.507552171,-734024.120337775,1099.26885469782
-78519.4123661885,-593290.726954935,2388.35682783258
-74549.3453512288,-595756.157931194,374.284676863748
-133519.974476006,-710871.744803206,5315.39984508925
-82802.2531855393,-760642.763557276,9046.69205441322
359201.879122099,-1033577.91827334,1579.62908669898
-375369.864876716,-856569.958067032,5020.39658221743
-507994.775303462,-1079180.1867809,6715.59841650087
-347261.392754924,-894075.344757489,60.1817033460086
-37796.7126319473,-608705.463488993,115.752368712218
-391897.887904506,-1117706.86217202,2.26679413992854
-154791.428793079,-585154.458200862,619.397625431256
-320531.023830969,-823417.742084991,4737.0635996554
-278142.167102002,-687649.025974823,1819.19390164063
-483123.162138031,-839325.902521729,6727.07965617285
-293802.396254342,-696400.820384302,2753.38176121504
-723233.227434102,-1164606.19866247,333.939609479802
-169563.289824498,-600303.903033755,63.1910480909218
-755037.751025445,-1176957.04062359,356.650832045709
-388820.752504226,-802154.022360402,2805.7301771954
-53699.1188135567,-604383.684849288,1892.48730133689
-80718.2909290332,-764259.59987057,1956.47074261042
-156204.871397152,-591560.652237746,522.013478139379
-173885.473970631,-472464.416260985,811.272674170787
-256202.44633585,-479348.244880426,3165.16944587369
-777110.76809817,-1254640.04270609,307.977892401046
-146299.014472791,-655023.330661219,1273.09041759195
-197803.196663156,-690832.601015634,3120.18074493871
-335751.210139725,-711651.410875326,1934.29455537835
-365067.882876777,-870353.454498397,3583.32234041246
-509635.193762481,-1185217.16985486,1987.39494565982
-459514.865019441,-1002529.21890472,66.3970683483056
-422203.227228463,-877663.476358168,1131.45390117009
-330533.828456005,-888010.866213767,25.9036756963924
-486036.603238896,-837661.506098277,3352.42025944124
-125515.363250817,-722384.146649467,4701.97366251273
-555846.392353552,-1002404.56013992,613.153020713803
-375344.527089449,-856687.860071538,9647.48893455211
-219762.696897335,-682881.153910213,314.168522351539
-389413.295037508,-801888.101736436,2048.31365527263
-164815.22377493,-569089.284754515,0
-112154.961403438,-761285.494697368,766.030479485231
-358753.239946503,-884492.261038494,232.840978365048
-278798.881382324,-876167.4939081,5356.78934555642
-124843.53019846,-688415.196587025,488.426487675264
357327.525936479,-1173585.92278521,775.170499327512
-269543.659544576,-663015.557416453,16.1039274834494
312078.574840942,-1206202.13867814,759.600316774077
-259785.206402741,-443970.287939504,1796.09041850506
-295297.28341105,-895870.800132768,1088.90310504772
-472648.112012747,-990174.998627367,84.8656166596991
-621475.822167402,-1226050.34179886,1270.02873453166
-98433.2791885141,-739894.091563266,3984.4460615096
-162899.841524625,-506697.42197317,664.101965381705
-370918.164747509,-860778.883047346,1996.10880586017
-339148.302154795,-712051.554880962,9594.69038158815
-361814.939912291,-882950.156035993,808.985881479953
-364280.261996299,-1044141.3757302,2614.94790738778
-563136.454896665,-925116.260592719,6947.60896132906
-575272.970313801,-942521.73800722,3003.08761634624
-284048.584424874,-906746.983106122,207.387942082774
-268534.462078505,-663230.736962458,3792.36833161716
-365147.172744877,-870537.091472246,2674.3064571453
-197723.303040879,-690557.132130825,3746.64372987688
-486027.973480133,-837588.970642713,3321.95607612071
-125594.502084529,-722342.941176139,4857.05248589734
-322202.802848102,-805541.487340858,237.418622683259
-240550.63222647,-475796.312536907,6944.59923317707
287410.698709713,-1197477.72130634,703.051180460715
-149598.913116857,-654554.755401964,5348.98317429227
-304886.881729604,-861737.473968657,175.9651280437
-172958.999434174,-623161.304650113,831.809843958455
-270573.670277306,-883007.880024224,147.385956914074
-223877.691860674,-446365.527114818,224.708886692613
-135628.849284717,-707960.159622452,83.8704028880162
-327364.868955992,-807605.339153009,378.853422931322
-515815.639416971,-910616.656077043,281.080027743013
-140873.689709822,-658171.718719632,2185.64028012951
-124417.305343439,-713036.742163561,694.540522500962
-174655.03639772,-640318.706038361,5015.46087777607
-331967.752644401,-1084114.21686872,459.034288994817
-170247.309478186,-623927.313409959,3136.51486374308
-569089.391214297,-977928.004084271,1618.27009678529
-108415.914656886,-731061.127246152,280.983452154614
-537717.900429524,-1161512.347479,6006.03473546906
-516914.832268541,-909374.852522334,55.9925561534984
-501934.411700573,-1140942.9841818,2175.78094127859
-190227.926358859,-550738.543241569,446.703838327848
-320493.392173875,-823445.107451767,4694.5243176495
-200122.636561047,-465622.583474456,2574.59469351489
-450737.120483019,-849995.38469701,2212.85859241062
-190267.339368956,-550856.843387164,868.502146506415
-500407.428130407,-834070.424332362,7327.2601254186
-138884.655141285,-694844.026837163,1498.00867879948
-137846.920670622,-668340.321022645,682.411805059642
-268488.699662517,-663227.204796583,3710.755290035
-320488.705862812,-823280.143485729,4682.10145713985
-74533.8488436325,-595632.284865557,140.118707898422
-328051.285662075,-1059381.00293668,2.8962574842836
-358077.156977351,-883509.725774403,3639.73454217239
-515769.151775436,-910632.237041578,4.28295666118929
-231363.575455043,-475314.926900027,3864.56249332319
-319491.916568286,-827686.102706011,5403.35335216015
-195423.560264399,-544180.047756588,72.4298925982843
-124547.144966174,-713188.088569202,819.544192942089
-253453.231834628,-443468.100998143,330.223369712803
-551866.619143744,-1049347.53054517,2348.14449502472
281495.270505958,-865802.279208261,668.565270812417
-488970.407390969,-835961.967399147,34.0165047614393
-88604.4412405893,-588853.431708076,7459.48038897301
-370636.490392139,-890576.731216167,1065.99588646571
-159446.579155789,-590267.883973701,231.707026735674
-240459.572241236,-475813.805432576,6641.19470158762
-239268.475732625,-473695.64391605,746.94699819782
-143334.873060877,-656498.134249027,2138.519910962
-538312.773844826,-1052389.51457807,585.398231578705
-554445.886765508,-1009013.02359202,7160.30154261107
-335797.145808585,-711644.331319408,1883.22861013419
-297565.19451936,-862940.15576141,1166.82244401677
-776241.455766541,-1147380.88051892,579.531129535533
-20439.1878407557,-613990.677252243,192.080813366738
-682841.57816154,-1159188.27359183,180.839025112934
-387717.888772422,-802872.87722299,1553.13112992775
-575659.751360893,-940433.065256792,1047.24042697687
-115857.440355113,-724662.009815189,1527.79038410396
-438420.137976619,-859834.164969298,1343.22534250103
-567655.210677479,-980661.265537653,1417.77720081602
-284023.458772632,-906625.434854947,234.680060620286
-152612.872175989,-656825.875182045,7898.71129523702
-320807.769995656,-813530.759297351,117.569005017586
-197765.40535135,-690772.555233749,3188.46378919891
-790007.744039679,-1201682.76542936,1903.71623368654
-219168.570451684,-683895.436410695,1597.62271957101
-240505.111489502,-475805.297266756,6723.97138226717
-167440.952077579,-568008.366160449,607.678606473162
-75430.6175021164,-595026.42487966,44.3770146989565
-322202.758998876,-805463.81687947,322.094712045242
-251696.338728348,-443709.096215277,1836.70353950069
-256254.917717277,-478764.031305081,1967.32887337817
-190439.7300756,-715123.736173607,223.081012672459
-40687.0486443777,-605507.465370122,238.529913572781
-337093.52849612,-894948.139705367,460.864355293597
-120274.221186035,-719266.533233059,17.417241804794
-227926.503226639,-480912.36252082,505.430829690136
-479370.480409241,-977646.496248363,0.490912092751981
-133964.091435373,-709814.843921026,781.67083922321
-325612.530926749,-811744.117286711,5966.27706337448
-318960.512626858,-1109643.17479302,600.376180699146
-389441.606592076,-801802.959027095,2141.96773040233
-100875.607215717,-737328.604532663,110.816666672383
-219220.369218919,-683809.700528967,1395.21726491799
-265118.570203912,-662249.325271932,243.551432098966
-569812.390446546,-943940.3049321,1014.476928385
-304869.746673376,-862034.089586137,51.336227184482
-578097.079828131,-938478.129081949,2079.31160473883
-523006.709221276,-861654.40831652,111.126010577473
-520867.439361844,-886866.445876248,491.62176513208
-203991.428118676,-463420.407693114,1594.02543963875
-120307.526569064,-719533.859675621,38.8096550681223
-10271.0439831358,-616810.503436928,809.29628371791
143874.266948706,-730429.553756442,76.5366454709861
356398.152952007,-1037165.61008489,7188.33756025396
-334869.204269675,-1080113.4965842,3023.40336957656
-133887.541471556,-710052.074593742,1246.69382415111
-108446.523868057,-730916.145392514,68.9958120897548
-513145.783882863,-1185695.93700411,1407.85953696532
-621532.403075352,-1225930.5588803,1370.90301571366
-216490.902596273,-489274.184934546,426.325949833135
-663112.835095998,-1167060.48109675,41.7860306704986
-376527.151981756,-756879.341078626,4012.7937187008
-321731.639572409,-806582.985576258,974.226405457873
-620660.415247704,-1241297.14420601,618.479452225142
-204119.741335634,-691760.883177883,348.447516663623
-376545.384864308,-753943.60172528,5180.03760702097
136807.400073541,-710762.330883142,1981.17086061071
312146.14592223,-1206235.02515494,733.463527025454
-776376.668516865,-1147577.27197165,1393.86017748634
-101284.213718646,-736550.383216269,262.035598625794
-186928.570851373,-551605.9572187,184.656229011463
-213034.02677201,-693079.010288141,5.56048238360318
-459110.512115966,-848620.883915003,2410.30326267741
-754982.687044121,-1270088.12839786,1987.24393155004
-155758.45064914,-592143.074930835,343.201285395965
-138597.896766214,-694743.627376712,1697.20228831304
-610455.012132636,-1230208.87821624,61.0357514493102
-517971.911550551,-892556.858042176,1462.11389302623
-219809.124912993,-682900.965329372,270.396706794732
-320106.574951417,-823889.746573063,637.117008417011
-104980.671272687,-578322.124148316,1497.14503134558
-146250.791365916,-655121.803925264,1484.04569090368
-516870.815111164,-909388.278186079,101.6339770382
-298956.06981392,-892992.850495857,1243.83518529336
-443735.179871295,-855732.233021017,4368.80141419794
-273534.988277955,-471600.312018679,21.0857913408353
-83548.8317561817,-590819.68163545,3480.59024781555
-339193.696610796,-712044.557939093,9171.19481638836
-74405.4561135436,-595960.081046586,1209.90930519724
-85353.3771036387,-758453.419165364,1964.25582224854
-320381.745001294,-699735.428947471,4891.22433622691
-323594.877352148,-1066033.7710164,1461.1638202232
-203728.130139893,-690497.323676308,8830.57085767561
-113833.034106417,-727137.193015664,16.6998190194965
-330636.590398622,-888082.402335457,76.224595061352
-167989.889936969,-611256.327763442,67.1579288467735
-364829.448577524,-881099.824615546,1065.12905550317
-516941.74913872,-909305.501969281,0.985445359129701
-219709.722552238,-683657.582393192,554.872708103442
-132328.474942667,-550370.011933029,570.407695894168
-323234.463999019,-827056.465162519,61.511974540117
283388.968394707,-1196398.1318986,0.6338029750079
-760780.919924007,-1128563.00159167,677.223264620493
-278151.512098621,-687516.081975976,1890.99276165807
-299026.65418776,-893017.396146112,897.362152711481
-322496.145034464,-800300.188974568,2231.81920845116
-7337.48783354926,-616444.51227172,54.5756548311326
-213127.844133099,-692830.355110045,7780.23270544194
-571368.080116957,-1031723.01294893,1104.88768143319
-325960.956293384,-893121.7029448,14.1951036213883
-376919.243093542,-749509.716882949,3403.25694905623
-784743.827850154,-1174155.8978528,3063.93278326843
325152.144593022,-947983.633995318,2.78361440469224
-169861.844316307,-605700.021972307,172.298829402653
-255133.897900919,-479039.008422285,3526.67043650456
-400621.397222192,-1053393.25737019,1643.59111355196
-443208.909939663,-855260.51560693,1947.45099447145
-312274.246266908,-688732.286042801,834.914760419255
-300800.14135091,-861444.046986174,540.646299335966
-149553.471612908,-654550.021988941,5408.19035626175
-139251.911248537,-659284.125671683,1118.57452943389
340755.186476387,-1182017.56960496,2440.98870275202
-364943.371162051,-881240.254009271,1102.1405743681
-355029.045261417,-1050281.26941721,1176.64465728115
-256204.398579322,-478708.113772559,2782.208388031
-278091.554007606,-687514.854863944,1842.1592988316
-155975.875679689,-590023.031588436,346.649165792299
319238.325733108,-1200444.04417924,8931.30968430257
-146259.60953198,-655047.79033571,1246.21229096367
-152368.258755024,-591799.29358478,81.576560237991
-283391.080773674,-695760.373453402,3385.00509657054
-251651.285448601,-443727.399598262,1880.00803194034
-164436.838739926,-591287.200792004,633.132424935757
-102248.763883647,-579327.929072987,2323.85975188777
-299086.778063311,-893025.529680055,765.279995503465
-220976.775900605,-669935.786751635,1260.63494931811
-152975.430850398,-654405.139446033,728.742191285968
-273361.767832386,-471415.775945246,359.435157677473
-155840.707286902,-592179.096575425,269.049402461421
-509199.622773179,-915705.871281499,383.564961017107
-124554.787189547,-713399.227272823,798.06597601342
-499602.367801853,-1140741.03518201,852.657280281967
-156300.847141029,-591539.383204776,417.068093509464
344646.560301961,-1180151.84239485,2963.06417442476
-355071.247537758,-1049844.41299018,1988.09589622567
-161234.823016891,-590034.421674371,2578.32993498096
-138546.710667518,-548407.457605448,23.1845744278665
-525583.36596291,-926605.292135785,17.9222308467719
-149498.964720976,-653927.438586308,3346.07538263839
-242245.908394466,-442125.886274408,1456.99451487745
-525656.24102092,-926685.020743456,557.219343871954
-24142.1528932548,-607792.425112656,1046.03969015412
-168650.631684688,-609783.963496281,626.21495281861
-283826.831929361,-906480.56814668,450.051529738871
-71444.5098513685,-597515.656568164,2415.87938841919
-515177.301417181,-1183471.07583774,491.942242831352
-172886.307696593,-622882.54286964,429.693146385838
-374511.895927653,-785592.307732795,654.443261299645
-169184.62064986,-567885.969365122,3659.92115484013
-273216.386345285,-471252.610971662,168.043735405272
-127376.426057329,-687299.987428416,1007.51015437914
-355050.250561096,-1050062.82977385,1747.11100586721
-571426.223175953,-945583.034082424,2017.06313159313
-220615.734202546,-680127.618463131,3034.4274059429
-513100.382975765,-1185704.19118516,1397.95140746488
-203772.368138427,-690507.625164994,8748.81699008996
-515122.135462281,-1183443.61933012,557.998637857863
-372811.808569588,-858741.073066379,7411.31830774297
-304671.963405985,-884975.402262557,120.487358005867
-532786.816662646,-1056076.77593952,193.434678994532
-190183.095054254,-550715.991926839,421.038715612808
-125197.209384607,-550119.741565624,3327.64337821937
-571545.189121706,-938608.518645367,538.674407151177
-273377.508399249,-468468.515742631,2303.34078392926
-77084.6950780792,-594093.07332356,3793.0481141002
-561001.580065319,-993274.985130599,406.830799608001
-569375.892931144,-1028228.87986058,2760.65805210602
-293480.64217943,-696812.653963864,4374.08239604898
-520561.864643681,-888649.098907887,1027.76344381856
-526648.192695422,-925313.479798329,48.3782940452548
-238014.32259626,-442857.842034535,3772.68234782945
-753877.663360593,-1177954.61373563,38.9415475756563
-93998.7723269195,-745457.314852771,58.9333535363843
-322218.812450024,-805407.569008524,658.287113808238
-518117.638755441,-908648.753587353,299.135629242119
-221456.582994229,-670667.454284328,504.665995719628
-93810.8881023692,-586110.241164967,6092.50643224422
-329647.105669901,-888708.622986784,633.080851000801
-241375.912945061,-443277.842858845,7252.81648618112
-152809.288263411,-586713.960560038,350.674653869663
-230596.769603816,-442912.650571232,686.953627696064
-488920.923916318,-835956.351399108,7.39045449479102
-241654.007995645,-441762.444744468,122.621700494039
-422245.421056128,-877642.653666769,1242.10399928487
-111373.026020796,-729604.646599844,5749.46112134103
-85294.8099629212,-589791.761461377,46.7634797849357
-500474.611741781,-834004.370457502,7386.98251600306
-220589.928264884,-680170.415488812,2567.45616204835
-322857.886802746,-800855.632345033,1934.02896175782
-465798.50859876,-847715.252242561,4421.88997795173
-753804.217148917,-1178014.12540369,41.3276301941532
-320123.088083415,-1063709.31388938,1760.90185422058
-281329.948839192,-672563.779929979,3119.33265618693
-162618.557838885,-575155.697731203,2072.47953868267
-327143.202536607,-806547.815928594,186.069004947177
-694989.599930531,-1229612.82594337,740.757369942878
-146299.237061552,-654420.543469063,152.167856417226
-102298.57205676,-579318.261321758,1245.84967303119
-124363.88041219,-713588.609713651,535.12343645964
-267378.543727099,-885206.051629372,626.702936900711
-232421.875664353,-665013.035396143,45.4470801726959
-221301.247592277,-670299.739830409,1035.79583341071
325202.040290434,-948017.898280354,77.4323188697672
-273791.265451475,-879436.264616903,6055.01387313203
-149200.654037476,-654168.805922604,4766.90243031988
-40698.5492422268,-605775.47423465,269.818672125773
-462389.187522133,-847923.52331072,9224.36335904389
-161352.752685591,-575680.743488007,3433.29598415138
-40672.4976903878,-605706.269081396,208.269006863677
-97058.5652991054,-741469.829862833,2400.07762749977
-47159.0139029222,-595913.04904109,8001.86167622467
-124262.90783366,-713598.319452614,404.32439166739
-294613.484214055,-866814.288588303,402.911764093237
-500928.730747937,-1004995.02708874,48.0641478936075
-516005.247212422,-1180408.62652721,569.544820187055
-170953.26506634,-473624.351994213,537.761968764418
-75402.5644444749,-595322.752775144,371.641223570004
-273494.804971879,-481293.082405216,0
-312236.7754272,-688893.563007991,2222.00213501453
-232144.482192955,-664932.067452269,1641.2389420928
-537521.354911939,-1162905.65155517,501.508931532971
-323437.515433281,-827413.969484654,675.00500327475
-170329.406291078,-648759.908157095,9021.72080706603
-513110.798332745,-903885.461460914,38.2306848220723
-755072.736680477,-1176925.04889127,389.72368966378
-512102.664876108,-1185305.14827243,1206.0261235994
-465750.727978781,-847707.891549191,4259.04541847212
-399029.925307624,-1091898.80096727,2722.76234955925
-198793.574507136,-541634.479962334,7031.9364399775
298096.213287771,-1207684.5660482,2075.76801789799
-111361.919752691,-729371.958474937,5239.20783929503
-223495.634901752,-481454.077316648,2851.36716491784
-801043.790066357,-1191532.49940828,59.5852363630464
-374509.273711553,-785517.615270678,640.474182774054
-20412.348218607,-614041.916972847,220.091252178058
-323331.661004042,-827346.628154294,784.025650398402
-391929.45604601,-1117937.58226717,110.83655008109
-515111.518021663,-899153.289618885,41.9478937087665
-124340.841284795,-713644.861351519,502.032358312213
-377148.65248388,-749695.422468826,2026.46012057174
-264282.352307338,-888344.44090789,3809.40823611681
-147166.20313182,-654386.358348194,1057.45013354014
-221411.537796035,-676097.77349019,5006.52499703332
-200771.999030796,-692123.412978004,826.388916239096
-144163.992569223,-657140.329863448,8140.39279516488
-235912.670101362,-442525.94169044,3397.48031763522
-337907.968775029,-1076099.19503304,1645.03408567989
-136277.885561056,-549404.87276079,330.240745567983
-165499.600620066,-571196.319604913,1087.28650791745
-511897.594343473,-1144542.48998168,2827.70606096328
-162706.148099977,-589056.241291465,1029.82606977324
-306433.865640169,-880615.447446822,508.226058396069
-155871.051360727,-591884.773976569,156.295972635528
327443.180607301,-1199720.84679291,1897.68067961047
-186829.155868035,-551777.770084266,6.30488537007023
-232107.355542383,-664960.645644501,1618.25580378529
-181616.652214806,-475283.260821817,177.37819451167
-554374.044262095,-1008933.1894864,5076.12110560596
-186797.611248355,-553172.564033871,5566.66687850423
-61336.0570069868,-601632.451812559,5016.85001321675
-220394.807357468,-674380.189736946,9339.86450821369
-324827.967059478,-825015.922210257,974.960953499959
-274762.806019963,-478182.165971125,37.8780677734467
-100904.543390491,-737293.202391296,151.207437355475
-784761.687447104,-1174083.56666676,4395.99051741277
-114791.554888945,-758925.23951728,6927.38521415683
-577179.599995523,-939789.52003196,7695.82799458415
-562380.373226188,-989827.447184888,907.657998847511
-459169.077535774,-848665.670419437,4442.64136380794
-467203.014316733,-999692.019558806,3104.17387317362
-289711.577302202,-901589.317991422,648.098184469821
-324848.729891883,-824798.122714706,224.173805074653
-337140.223563133,-895020.467999029,441.119955587906
-206967.178353805,-693159.545257953,6268.82173408742
311803.461291449,-1205402.11307294,1186.09157875429
-136301.977085534,-549361.06786343,378.713381134381
-101238.050736582,-736542.571546725,208.688562008906
-103409.608066101,-734869.727877665,3060.70051176205
-492854.961484566,-994812.208432871,5191.54399406962
-450571.413646427,-849535.441106292,1755.57758211547
337070.73575041,-1189300.37828987,466.621140966918
-571172.291835655,-940564.280770311,122.081020643867
3243.18316471988,-623612.18475327,396.015834956323
-198110.565415077,-464431.977857687,247.636678542871
-215015.077811423,-491551.223693761,4391.3130461729
-274759.687954213,-478237.8466453,672.810738133059
-557578.967813228,-997153.575646998,1798.30504261959
309861.790921899,-1209048.52249801,120.263025444971
-181706.415686146,-475246.838056999,25.5246759578135
-498046.238369552,-981834.994946272,1.26805913166888
-139930.085149368,-658888.190654541,591.11070227028
-373609.712415464,-774339.301334444,7425.3608442865
-89185.5367816747,-768084.073284021,0
-807887.553168552,-1234066.8010282,3021.95610467264
-263567.227504601,-483283.03116773,548.949874637764
457910.293352884,-1440641.0303231,977.816330297698
-378077.053270954,-739976.342886972,4205.37847966363
-522373.490243477,-1063132.17231172,508.989202915281
-232093.952546302,-665019.970035715,1501.4391335419
-354935.737132291,-714750.347905481,404.959821897718
-136415.323155164,-667154.534592081,1081.62636091638
-166208.025415995,-704604.449138823,316.819344161929
-468030.136479672,-997443.089869868,1865.44454239916
379885.738622432,-1061931.54793798,2435.9819477091
-293438.890347723,-696855.650894781,5901.28847766297
-521117.248603772,-887366.106587407,540.455797493263
-160383.748732739,-713691.986934899,1958.29900770853
-323731.835691491,-1066552.09397529,1827.39871276868
-312338.391769635,-688939.391943241,2305.09591110541
-122222.100295294,-715865.56571262,167.063145234065
-453727.331701638,-848357.846770864,697.470702044379
-368510.321272712,-1042494.91400106,2344.2739981865
-227999.709248319,-480917.522266287,102.34724027614
-207003.278145534,-532000.127163814,3050.10871951236
-265896.910088685,-886224.124936444,203.618832940976
-425102.24809454,-875245.614128018,1039.85887182539
-332004.56248693,-710385.070494571,1562.25115726222
287690.296339004,-1197878.15539832,15.5240029510229
-270305.555106114,-882675.085559357,941.593013355325
-457206.465596269,-848645.259884545,7591.56254493082
-156337.15985986,-591681.997703229,419.228851936652
-141609.011856973,-546918.13812114,1423.79237094773
-496795.104636372,-1118692.5281495,4294.31521242258
-465747.99888484,-847869.917658383,4645.82400730866
-500441.019364745,-834037.397082434,7366.77178582995
-396664.659714865,-1096331.99353044,590.119375689442
-231850.398538871,-441640.397123357,2346.02550939576
-520681.52936113,-888724.054183014,875.578965370794
-786976.88157615,-1170993.94205458,3055.55568237587
-325556.204853817,-809980.513801698,3556.75244159914
-564041.524442275,-986703.622144377,3461.41935320604
-141572.229359515,-546946.216074472,1400.24639690459
-462390.386946782,-848104.643433549,6141.02658332365
-129840.303704563,-716535.701965196,191.670575203714
-801036.580400224,-1191458.16104864,45.8714261850604
313736.165518635,-1201955.01676901,1011.12566811016
-181090.314894521,-713168.706618513,1161.83768940941
-777159.416089409,-1254638.04195907,309.618850542622
-501890.86076264,-1141161.11315965,1615.86884515803
-363819.327636804,-1044303.78712212,4539.49689855457
-162188.569009521,-591985.887888885,5584.63616208687
358987.635978635,-1033883.30019034,3040.12104743146
-149368.31400977,-653894.317252463,2600.23791311219
-82797.3005503034,-760702.214218797,9533.84125382552
-178024.071592124,-710913.171471898,1576.85393813021
-219601.398613544,-681195.903550787,307.373600632734
-325559.379911714,-809831.884122347,3032.88920447263
-567145.202810601,-1029845.71291027,4462.7845026534
-673733.481276029,-1203441.71629708,473.059120318063
-374527.185291548,-785681.764918265,721.697060417619
-377208.243481659,-749693.895540734,1923.28857255395
-354703.685931446,-714567.730504862,4847.5583789208
-179730.350092498,-474123.505271764,380.444829997186
-10982.4969258469,-618690.292979329,1718.43693628853
-143767.368548077,-656484.250372746,4918.28628906475
-312283.883640891,-688887.572064024,77.4976109360302
-512191.306862235,-1185485.50018234,1142.22661536594
-163284.054344069,-572418.128476857,5217.18714975583
-535508.063840519,-1054179.1181189,774.407401811236
-191995.233947909,-548016.677278824,676.911162007254
-125626.714210685,-722501.35209938,4942.29690917695
-331956.574214436,-710372.392076595,1665.48974401562
174302.573658774,-764873.508999177,592.483880448803
-375814.799644742,-782112.449925309,2470.30212166686
-255152.390486063,-478805.571246944,2210.82990311801
-462678.462748244,-848642.984201682,4765.22788342743
-515254.975879767,-901261.447390992,1786.45889474348
-220575.639348717,-680228.850077992,2117.46013845586
-115936.568905993,-724932.334014634,2501.801957212
-116000.508201555,-724850.730202893,2446.4873861758
-322293.911447285,-800184.776112651,1699.37817009551
-263609.811314549,-483259.900355706,595.563111990043
-221328.049135966,-680826.136001856,299.627105185819
-204108.162100627,-690925.033959906,9034.94426250852
-352024.135910851,-1053169.78661587,815.485164102797
-297644.996000851,-863343.658172304,1769.9572969864
-115939.290506117,-724620.33225596,1583.5357626189
-325592.901227034,-809952.815211491,3496.28798316933
-564037.529814619,-986837.063755314,2232.45002591576
-284717.185865298,-674936.143678711,4393.30287486496
-141452.828863656,-546865.415297995,6050.10364573443
307575.448925891,-1244216.68465121,78.7422179831913
-521028.13753499,-887342.885891554,479.116737043844
-375811.999699827,-782037.928115446,3640.04008891278
-44387.3248043798,-592988.212703277,3035.85129545827
-85295.7345119831,-758203.404774793,1.33565658029873
-494056.47217775,-1126048.25056877,841.118710748444
-795612.788883823,-1198595.54094449,543.604101071576
-378097.90480714,-739930.654784088,4388.17047045548
117734.857936842,-701856.71570958,1292.15890097008
-501159.676351575,-999890.535978885,441.194296030375
